0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
30
40
31
18
68
206
225
140
213
200
215
110
150
90
40
20
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0,73
34,18
30,88
33,58
424,9
486,4
545,32
595,22
623,7
640
639,4
618,85
392,07
540,69
474,7
393,78
308,03
212,49
107,27
20,02
7
0
0
0
0
0
0
0
0
0
0
0
0
0
